DRGVER,DRG,DRG_Explained,MDC,MedSurg_flag,MDC_Explained
36,181,181: RESPIRATORY NEOPLASMS W CC,4,M,4: DISEASES & DISORDERS OF THE RESPIRATORY SYSTEM
36,182,182: RESPIRATORY NEOPLASMS W/O CC/MCC,4,M,4: DISEASES & DISORDERS OF THE RESPIRATORY SYSTEM
36,183,183: MAJOR CHEST TRAUMA W MCC,4,M,4: DISEASES & DISORDERS OF THE RESPIRATORY SYSTEM
36,184,184: MAJOR CHEST TRAUMA W CC,4,M,4: DISEASES & DISORDERS OF THE RESPIRATORY SYSTEM
36,185,185: MAJOR CHEST TRAUMA W/O CC/MCC,4,M,4: DISEASES & DISORDERS OF THE RESPIRATORY SYSTEM
36,186,186: PLEURAL EFFUSION W MCC,4,M,4: DISEASES & DISORDERS OF THE RESPIRATORY SYSTEM
36,187,187: PLEURAL EFFUSION W CC,4,M,4: DISEASES & DISORDERS OF THE RESPIRATORY SYSTEM
36,188,188: PLEURAL EFFUSION W/O CC/MCC,4,M,4: DISEASES & DISORDERS OF THE RESPIRATORY SYSTEM
36,189,189: PULMONARY EDEMA & RESPIRATORY FAILURE,4,M,4: DISEASES & DISORDERS OF THE RESPIRATORY SYSTEM
36,190,190: CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,4,M,4: DISEASES & DISORDERS OF THE RESPIRATORY SYSTEM
36,191,191: CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,4,M,4: DISEASES & DISORDERS OF THE RESPIRATORY SYSTEM
36,192,192: CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,4,M,4: DISEASES & DISORDERS OF THE RESPIRATORY SYSTEM
36,193,193: SIMPLE PNEUMONIA & PLEURISY W MCC,4,M,4: DISEASES & DISORDERS OF THE RESPIRATORY SYSTEM
36,194,194: SIMPLE PNEUMONIA & PLEURISY W CC,4,M,4: DISEASES & DISORDERS OF THE RESPIRATORY SYSTEM
36,195,195: SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,4,M,4: DISEASES & DISORDERS OF THE RESPIRATORY SYSTEM
36,196,196: INTERSTITIAL LUNG DISEASE W MCC,4,M,4: DISEASES & DISORDERS OF THE RESPIRATORY SYSTEM
36,197,197: INTERSTITIAL LUNG DISEASE W CC,4,M,4: DISEASES & DISORDERS OF THE RESPIRATORY SYSTEM
36,198,198: INTERSTITIAL LUNG DISEASE W/O CC/MCC,4,M,4: DISEASES & DISORDERS OF THE RESPIRATORY SYSTEM
36,199,199: PNEUMOTHORAX W MCC,4,M,4: DISEASES & DISORDERS OF THE RESPIRATORY SYSTEM
36,200,200: PNEUMOTHORAX W CC,4,M,4: DISEASES & DISORDERS OF THE RESPIRATORY SYSTEM
36,201,201: PNEUMOTHORAX W/O CC/MCC,4,M,4: DISEASES & DISORDERS OF THE RESPIRATORY SYSTEM
36,202,202: BRONCHITIS & ASTHMA W CC/MCC,4,M,4: DISEASES & DISORDERS OF THE RESPIRATORY SYSTEM
36,203,203: BRONCHITIS & ASTHMA W/O CC/MCC,4,M,4: DISEASES & DISORDERS OF THE RESPIRATORY SYSTEM
36,204,204: RESPIRATORY SIGNS & SYMPTOMS,4,M,4: DISEASES & DISORDERS OF THE RESPIRATORY SYSTEM
36,205,205: OTHER RESPIRATORY SYSTEM DIAGNOSES W MCC,4,M,4: DISEASES & DISORDERS OF THE RESPIRATORY SYSTEM
36,206,206: OTHER RESPIRATORY SYSTEM DIAGNOSES W/O MCC,4,M,4: DISEASES & DISORDERS OF THE RESPIRATORY SYSTEM
36,207,207: RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT >96 HOURS OR PERIPHERA,4,M,4: DISEASES & DISORDERS OF THE RESPIRATORY SYSTEM
36,208,208: RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <,4,M,4: DISEASES & DISORDERS OF THE RESPIRATORY SYSTEM
36,215,215: OTHER HEART ASSIST SYSTEM IMPLANT,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,216,216: CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W CARD CATH W MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,217,217: CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W CARD CATH W CC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,218,218: CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W CARD CATH W/O CC/MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,219,219: CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,220,220: CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W CC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,221,221: CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W/O CC/MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,222,222: CARDIAC DEFIB IMPLANT W CARDIAC CATH W AMI/HF/SHOCK W MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,223,223: CARDIAC DEFIB IMPLANT W CARDIAC CATH W AMI/HF/SHOCK W/O MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,224,224: CARDIAC DEFIB IMPLANT W CARDIAC CATH W/O AMI/HF/SHOCK W MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,225,225: CARDIAC DEFIB IMPLANT W CARDIAC CATH W/O AMI/HF/SHOCK W/O MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,226,226: CARDIAC DEFIBRILLATOR IMPLANT W/O CARDIAC CATH W MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,227,227: CARDIAC DEFIBRILLATOR IMPLANT W/O CARDIAC CATH W/O MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,228,228: OTHER CARDIOTHORACIC PROCEDURES W MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,229,229: OTHER CARDIOTHORACIC PROCEDURES W/O MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,231,231: CORONARY BYPASS W PTCA W MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,232,232: CORONARY BYPASS W PTCA W/O MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,233,233: CORONARY BYPASS W CARDIAC CATH W MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,234,234: CORONARY BYPASS W CARDIAC CATH W/O MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,235,235: CORONARY BYPASS W/O CARDIAC CATH W MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,236,236: CORONARY BYPASS W/O CARDIAC CATH W/O MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,239,239: AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,240,240: AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W CC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,241,241: AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W/O CC/MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,242,242: PERMANENT CARDIAC PACEMAKER IMPLANT W MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,243,243: PERMANENT CARDIAC PACEMAKER IMPLANT W CC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,244,244: PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,245,245: AICD GENERATOR PROCEDURES,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,246,246: PERCUTANEOUS CARDIOVASCULAR PROCEDURES W DRUG-ELUTING STENT W MCC OR 4+,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,247,247: PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,248,248: PERCUTANEOUS CARDIOVASCULAR PROCEDURES W NON-DRUG-ELUTING STENT W MCC OR,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,249,249: PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,250,250: PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,251,251: PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,252,252: OTHER VASCULAR PROCEDURES W MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,253,253: OTHER VASCULAR PROCEDURES W CC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,254,254: OTHER VASCULAR PROCEDURES W/O CC/MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,255,255: UPPER LIMB & TOE AMPUTATION FOR CIRC SYSTEM DISORDERS W MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,256,256: UPPER LIMB & TOE AMPUTATION FOR CIRC SYSTEM DISORDERS W CC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,257,257: UPPER LIMB & TOE AMPUTATION FOR CIRC SYSTEM DISORDERS W/O CC/MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,258,258: CARDIAC PACEMAKER DEVICE REPLACEMENT W MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,259,259: CARDIAC PACEMAKER DEVICE REPLACEMENT W/O MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,260,260: CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT W MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,261,261: CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT W CC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,262,262: CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT W/O CC/MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,263,263: VEIN LIGATION & STRIPPING,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,264,264: OTHER CIRCULATORY SYSTEM O.R. PROCEDURES,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,265,265: AICD LEAD PROCEDURES,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,266,266: ENDOVASCULAR CARDIAC VALVE REPLACEMENT W MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,267,267: ENDOVASCULAR CARDIAC VALVE REPLACEMENT W/O MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,268,268: AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON W MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,269,269: AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON W/O MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,270,270: OTHER MAJOR CARDIOVASCULAR PROCEDURES W MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,271,271: OTHER MAJOR CARDIOVASCULAR PROCEDURES W CC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,272,272: OTHER MAJOR CARDIOVASCULAR PROCEDURES W/O CC/MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,273,273: PERCUTANEOUS INTRACARDIAC PROCEDURES W MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,274,274: PERCUTANEOUS INTRACARDIAC PROCEDURES W/O MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,280,"280: ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,281,"281: ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,282,"282: ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,283,"283: ACUTE MYOCARDIAL INFARCTION, EXPIRED W MCC",5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,284,"284: ACUTE MYOCARDIAL INFARCTION, EXPIRED W CC",5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,285,"285: ACUTE MYOCARDIAL INFARCTION, EXPIRED W/O CC/MCC",5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,286,"286: CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,287,"287: CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,288,288: ACUTE & SUBACUTE ENDOCARDITIS W MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,289,289: ACUTE & SUBACUTE ENDOCARDITIS W CC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,290,290: ACUTE & SUBACUTE ENDOCARDITIS W/O CC/MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,291,291: HEART FAILURE & SHOCK W MCC OR PERIPHERAL EXTRACORPOREAL MEMBRANE OXYGEN,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,292,292: HEART FAILURE & SHOCK W CC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,293,293: HEART FAILURE & SHOCK W/O CC/MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,294,294: DEEP VEIN THROMBOPHLEBITIS W CC/MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,295,295: DEEP VEIN THROMBOPHLEBITIS W/O CC/MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,296,"296: CARDIAC ARREST, UNEXPLAINED W MCC OR PERIPHERAL EXTRACORPOREAL MEMBRANE",5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,297,"297: CARDIAC ARREST, UNEXPLAINED W CC",5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,298,"298: CARDIAC ARREST, UNEXPLAINED W/O CC/MCC",5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,299,299: PERIPHERAL VASCULAR DISORDERS W MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,300,300: PERIPHERAL VASCULAR DISORDERS W CC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,301,301: PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,302,302: ATHEROSCLEROSIS W MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,303,303: ATHEROSCLEROSIS W/O MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,304,304: HYPERTENSION W MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,305,305: HYPERTENSION W/O MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,306,306: CARDIAC CONGENITAL & VALVULAR DISORDERS W MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,307,307: CARDIAC CONGENITAL & VALVULAR DISORDERS W/O MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,308,308: CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,309,309: CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,310,310: CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,311,311: ANGINA PECTORIS,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,312,312: SYNCOPE & COLLAPSE,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,313,313: CHEST PAIN,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,314,314: OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,315,315: OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,316,316: OTHER CIRCULATORY SYSTEM DIAGNOSES W/O CC/MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
36,326,"326: STOMACH, ESOPHAGEAL & DUODENAL PROC W MCC",6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,327,"327: STOMACH, ESOPHAGEAL & DUODENAL PROC W CC",6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,328,"328: STOMACH, ESOPHAGEAL & DUODENAL PROC W/O CC/MCC",6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,329,329: MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,330,330: MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,331,331: MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,332,332: RECTAL RESECTION W MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,333,333: RECTAL RESECTION W CC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,334,334: RECTAL RESECTION W/O CC/MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,335,335: PERITONEAL ADHESIOLYSIS W MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,336,336: PERITONEAL ADHESIOLYSIS W CC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,337,337: PERITONEAL ADHESIOLYSIS W/O CC/MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,338,338: APPENDECTOMY W COMPLICATED PRINCIPAL DIAG W MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,339,339: APPENDECTOMY W COMPLICATED PRINCIPAL DIAG W CC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,340,340: APPENDECTOMY W COMPLICATED PRINCIPAL DIAG W/O CC/MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,341,341: APPENDECTOMY W/O COMPLICATED PRINCIPAL DIAG W MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,342,342: APPENDECTOMY W/O COMPLICATED PRINCIPAL DIAG W CC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,343,343: APPENDECTOMY W/O COMPLICATED PRINCIPAL DIAG W/O CC/MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,344,344: MINOR SMALL & LARGE BOWEL PROCEDURES W MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,345,345: MINOR SMALL & LARGE BOWEL PROCEDURES W CC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,346,346: MINOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,347,347: ANAL & STOMAL PROCEDURES W MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,348,348: ANAL & STOMAL PROCEDURES W CC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,349,349: ANAL & STOMAL PROCEDURES W/O CC/MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,350,350: INGUINAL & FEMORAL HERNIA PROCEDURES W MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,351,351: INGUINAL & FEMORAL HERNIA PROCEDURES W CC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,352,352: INGUINAL & FEMORAL HERNIA PROCEDURES W/O CC/MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,353,353: HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL W MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,354,354: HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL W CC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,355,355: HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL W/O CC/MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,356,356: OTHER DIGESTIVE SYSTEM O.R. PROCEDURES W MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,357,357: OTHER DIGESTIVE SYSTEM O.R. PROCEDURES W CC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,358,358: OTHER DIGESTIVE SYSTEM O.R. PROCEDURES W/O CC/MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,368,368: MAJOR ESOPHAGEAL DISORDERS W MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,369,369: MAJOR ESOPHAGEAL DISORDERS W CC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,370,370: MAJOR ESOPHAGEAL DISORDERS W/O CC/MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,371,371: MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,372,372: MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,373,373: MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W/O CC/MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,374,374: DIGESTIVE MALIGNANCY W MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,375,375: DIGESTIVE MALIGNANCY W CC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,376,376: DIGESTIVE MALIGNANCY W/O CC/MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,377,377: G.I. HEMORRHAGE W MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,378,378: G.I. HEMORRHAGE W CC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,379,379: G.I. HEMORRHAGE W/O CC/MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,380,380: COMPLICATED PEPTIC ULCER W MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,381,381: COMPLICATED PEPTIC ULCER W CC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,382,382: COMPLICATED PEPTIC ULCER W/O CC/MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,383,383: UNCOMPLICATED PEPTIC ULCER W MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,384,384: UNCOMPLICATED PEPTIC ULCER W/O MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,385,385: INFLAMMATORY BOWEL DISEASE W MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,386,386: INFLAMMATORY BOWEL DISEASE W CC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,387,387: INFLAMMATORY BOWEL DISEASE W/O CC/MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,388,388: G.I. OBSTRUCTION W MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,389,389: G.I. OBSTRUCTION W CC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,390,390: G.I. OBSTRUCTION W/O CC/MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,391,"391: ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,392,"392: ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,393,393: OTHER DIGESTIVE SYSTEM DIAGNOSES W MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,394,394: OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,395,395: OTHER DIGESTIVE SYSTEM DIAGNOSES W/O CC/MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
36,405,"405: PANCREAS, LIVER & SHUNT PROCEDURES W MCC",7,P,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
36,406,"406: PANCREAS, LIVER & SHUNT PROCEDURES W CC",7,P,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
36,407,"407: PANCREAS, LIVER & SHUNT PROCEDURES W/O CC/MCC",7,P,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
36,408,408: BILIARY TRACT PROC EXCEPT ONLY CHOLECYST W OR W/O C.D.E. W MCC,7,P,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
